trip_id,start_time,scooter_type,battery_low,user_rating,trip_distance_m,trip_duration_s,trip_aborted
1655,2025-05-11 16:55:09,Model B,TRUE,5,2214,737.4204923269824,FALSE
1656,2025-05-11 16:55:52,Model B,TRUE,5,539,107.38297039502399,TRUE
1657,2025-05-11 17:00:24,Model A,FALSE,5,2373,665.8008227902773,TRUE
1658,2025-05-11 17:00:50,Model B,FALSE,2,401,146.217660899284,FALSE
1659,2025-05-11 17:05:24,Model B,FALSE,5,2034,812.8186693658174,TRUE
1660,2025-05-11 17:05:46,Model A,FALSE,5,2444,683.0594853977035,FALSE
1661,2025-05-11 17:10:20,Model A,FALSE,3,478,156.05471437335436,TRUE
1662,2025-05-11 17:20:40,Model A,FALSE,3,994,360.6607406789959,FALSE
1663,2025-05-11 17:30:16,Model B,FALSE,4,682,214.52858239728985,TRUE
1664,2025-05-11 17:35:03,Model A,FALSE,5,1216,420.3450428501358,TRUE
1665,2025-05-11 17:35:13,Model A,FALSE,5,NA,NA,FALSE
1666,2025-05-11 17:35:39,Model A,FALSE,2,910,212.0537514871927,FALSE
1667,2025-05-11 17:35:45,Model A,FALSE,4,724,203.38033232476172,FALSE
1668,2025-05-11 17:35:45,Model B,FALSE,4,2086,414.15220914805695,FALSE
1669,2025-05-11 17:35:50,Model B,FALSE,5,1878,352.78556528074137,FALSE
1670,2025-05-11 17:40:38,Model A,FALSE,4,1592,335.0819996300497,FALSE
1671,2025-05-11 17:40:52,Model B,FALSE,3,1341,290.1757749524643,FALSE
1672,2025-05-11 17:45:51,Model B,TRUE,3,1464,370.34284572407563,FALSE
1673,2025-05-11 17:50:00,Model A,TRUE,5,1011,166.88725646868426,FALSE
1674,2025-05-11 17:55:42,Model B,FALSE,3,4287,1343.0239250081943,FALSE
1675,2025-05-11 17:55:48,Model A,FALSE,4,1270,220.27351758786756,FALSE
1676,2025-05-11 17:55:51,Model A,TRUE,1,1695,439.717564114558,FALSE
1677,2025-05-11 18:00:27,Model B,TRUE,5,1781,381.44018322488165,FALSE
1678,2025-05-11 18:05:10,Model B,FALSE,3,1875,542.7499648567247,FALSE
1679,2025-05-11 18:05:31,Model A,FALSE,3,2477,463.7741624358283,FALSE
1680,2025-05-11 18:05:45,Model A,TRUE,4,1038,328.09359260245975,FALSE
1681,2025-05-11 18:05:47,Model A,FALSE,5,428,56.77578673882435,FALSE
1682,2025-05-11 18:05:47,Model B,FALSE,3,4098,1331.286291237334,FALSE
1683,2025-05-11 18:10:10,Model A,FALSE,3,997,154.11061694691557,FALSE
1684,2025-05-11 18:15:09,Model B,FALSE,5,1041,185.52281396819697,FALSE
1685,2025-05-11 18:15:17,Model B,TRUE,5,2784,616.1740248083162,FALSE
1686,2025-05-11 18:15:42,Model B,TRUE,4,1560,434.31216069272915,FALSE
1687,2025-05-11 18:15:54,Model A,TRUE,3,616,143.15262401757624,FALSE
1688,2025-05-11 18:25:00,Model A,FALSE,4,1390,346.69614537486785,FALSE
1689,2025-05-11 18:25:14,Model A,TRUE,4,519,173.980076537573,FALSE
1690,2025-05-11 18:30:02,Model B,FALSE,3,1059,196.17269352726103,FALSE
1691,2025-05-11 18:30:51,Model A,FALSE,3,363,99.6073473999243,FALSE
1692,2025-05-11 18:35:12,Model B,FALSE,4,1549,618.9721627090294,FALSE
1693,2025-05-11 18:35:28,Model A,FALSE,3,498,115.89925279320292,FALSE
1694,2025-05-11 18:35:34,Model B,FALSE,2,1807,451.4437419778175,FALSE
1695,2025-05-11 18:35:40,Model B,TRUE,5,427,144.88234627315973,FALSE
1696,2025-05-11 18:40:56,Model B,FALSE,1,1724,380.6901828366365,TRUE
1697,2025-05-11 18:45:39,Model A,FALSE,4,624,127.28991870663256,FALSE
1698,2025-05-11 18:45:45,Model A,FALSE,3,506,234.3316926546031,FALSE
1699,2025-05-11 18:45:49,Model A,FALSE,1,299,55.413833043087635,FALSE
1700,2025-05-11 18:55:38,Model B,FALSE,1,2463,822.6635673794347,FALSE
1701,2025-05-11 19:05:31,Model B,FALSE,2,949,187.29225263754984,FALSE
1702,2025-05-11 19:05:32,Model B,TRUE,2,644,98.3121656234553,FALSE
1703,2025-05-11 19:15:44,Model A,FALSE,3,804,215.22867542977855,FALSE
1704,2025-05-11 19:20:09,Model A,FALSE,3,459,111.82107525356899,TRUE
1705,2025-05-11 19:20:59,Model B,FALSE,2,6405,1675.844790022982,TRUE
1706,2025-05-11 19:25:05,Model B,FALSE,5,NA,NA,FALSE
1707,2025-05-11 19:25:23,Model B,FALSE,4,874,145.75483040677832,FALSE
1708,2025-05-11 19:30:00,Model A,TRUE,4,1819,715.2599066051813,FALSE
1709,2025-05-11 19:30:02,Model A,FALSE,4,2058,460.61574931620254,FALSE
1710,2025-05-11 19:30:26,Model B,FALSE,NA,1796,416.41982789381626,FALSE
1711,2025-05-11 19:45:37,Model A,FALSE,5,748,161.295178767877,TRUE
1712,2025-05-11 19:50:17,Model B,FALSE,2,507,139.24222727806546,FALSE
1713,2025-05-11 19:50:49,Model A,FALSE,NA,783,255.368563603693,FALSE
1714,2025-05-11 19:55:41,Model B,FALSE,1,1088,318.62996214909106,FALSE
1715,2025-05-11 20:00:01,Model B,TRUE,4,986,214.41485726833193,FALSE
1716,2025-05-11 20:00:19,Model A,FALSE,3,1989,493.61064684957904,FALSE
1717,2025-05-11 20:05:33,Model B,FALSE,5,1717,593.8453277031174,FALSE
1718,2025-05-11 20:05:49,Model A,FALSE,4,939,198.86522953757643,FALSE
1719,2025-05-11 20:10:51,Model A,FALSE,2,1514,298.5163050822968,FALSE
1720,2025-05-11 20:15:56,Model B,FALSE,3,1189,384.2751850225889,FALSE
1721,2025-05-11 20:25:15,Model B,FALSE,1,1213,315.0644048131222,FALSE
1722,2025-05-11 20:25:34,Model B,TRUE,5,1380,345.07786246560914,FALSE
1723,2025-05-11 20:35:19,Model B,FALSE,4,3025,931.6483800549506,FALSE
1724,2025-05-11 20:35:33,Model A,FALSE,2,1083,318.0498562990015,FALSE
1725,2025-05-11 20:35:43,Model A,FALSE,5,837,205.46132663729963,FALSE
1726,2025-05-11 20:35:56,Model B,FALSE,4,542,146.6859603059133,FALSE
1727,2025-05-11 20:40:33,Model B,TRUE,4,1182,284.4503747666079,FALSE
1728,2025-05-11 20:40:47,Model A,FALSE,NA,3377,1387.293952859051,FALSE
1729,2025-05-11 20:45:25,Model B,FALSE,3,1481,491.07248195120246,FALSE
1730,2025-05-11 20:45:35,Model A,FALSE,NA,NA,NA,FALSE
1731,2025-05-11 20:45:43,Model A,FALSE,4,8972,1902.0850404156386,FALSE
1732,2025-05-11 20:50:14,Model A,FALSE,4,509,137.43140256103936,FALSE
1733,2025-05-11 20:50:44,Model B,FALSE,3,561,208.5839841288151,TRUE
1734,2025-05-11 20:55:25,Model B,FALSE,3,2843,734.9995815046465,FALSE
1735,2025-05-11 21:05:11,Model B,FALSE,3,1124,331.43676715497344,FALSE
1736,2025-05-11 21:05:18,Model B,FALSE,3,2096,578.0363756801959,FALSE
1737,2025-05-11 21:05:55,Model A,FALSE,4,1192,255.78948742757052,FALSE
1738,2025-05-11 21:15:38,Model A,FALSE,NA,2070,587.0326861967403,FALSE
1739,2025-05-11 21:20:30,Model A,FALSE,3,4930,893.0278855242944,FALSE
1740,2025-05-11 21:25:35,Model A,FALSE,1,2377,698.9722272177141,FALSE
1741,2025-05-11 21:25:48,Model B,FALSE,2,654,186.74104914485525,FALSE
1742,2025-05-11 21:35:11,Model B,FALSE,4,942,158.768371382887,FALSE
1743,2025-05-11 21:35:38,Model B,FALSE,3,770,213.05425979034592,FALSE
1744,2025-05-11 21:40:23,Model A,FALSE,1,779,260.68634344143766,FALSE
1745,2025-05-11 21:45:08,Model A,FALSE,4,NA,NA,FALSE
1746,2025-05-11 21:45:40,Model A,FALSE,5,1428,391.25746967115504,FALSE
1747,2025-05-11 21:45:48,Model B,FALSE,5,2801,934.805356471454,FALSE
1748,2025-05-11 21:50:14,Model A,FALSE,3,7906,2470.7442410920767,TRUE
1749,2025-05-11 21:55:27,Model B,FALSE,4,894,336.6032247290387,FALSE
1750,2025-05-11 21:55:54,Model B,FALSE,2,1550,389.12711739985804,FALSE
1751,2025-05-11 22:00:01,Model A,FALSE,4,2751,592.2356361872393,FALSE
1752,2025-05-11 22:15:28,Model B,TRUE,2,1300,513.9650218611422,FALSE
1753,2025-05-11 22:30:16,Model A,FALSE,3,976,215.14055772322735,FALSE
1754,2025-05-11 22:40:04,Model A,FALSE,1,668,115.53088531231818,FALSE
1755,2025-05-11 22:45:13,Model A,FALSE,4,2039,649.8968971499144,FALSE
1756,2025-05-11 22:45:37,Model B,FALSE,4,NA,NA,FALSE
1757,2025-05-11 22:50:54,Model A,FALSE,3,NA,NA,FALSE
1758,2025-05-11 23:05:52,Model A,FALSE,5,1523,385.3336942715262,FALSE
1759,2025-05-11 23:15:15,Model A,TRUE,1,1712,334.5025955543441,TRUE
1760,2025-05-11 23:30:45,Model B,FALSE,3,693,101.82284422853967,FALSE
1761,2025-05-11 23:35:26,Model B,FALSE,4,2878,832.3355885955923,FALSE
1762,2025-05-11 23:50:07,Model A,FALSE,4,543,88.40375793273992,FALSE
1763,2025-05-12 00:00:36,Model A,TRUE,4,1522,359.974042358516,FALSE
1764,2025-05-12 00:05:49,Model B,FALSE,5,1638,349.270561735306,FALSE
1765,2025-05-12 00:10:48,Model A,FALSE,5,1526,381.2780233021592,FALSE
1766,2025-05-12 00:15:27,Model A,FALSE,5,1274,310.8216752122358,FALSE
1767,2025-05-12 00:20:24,Model B,FALSE,3,4060,811.9447162029396,FALSE
1768,2025-05-12 00:20:32,Model A,FALSE,5,795,204.73728926700608,FALSE
1769,2025-05-12 00:20:48,Model A,FALSE,3,993,373.32904828406413,TRUE
1770,2025-05-12 00:30:31,Model A,FALSE,1,1084,257.8997129947533,FALSE
1771,2025-05-12 00:40:17,Model A,FALSE,5,327,26.221673945834617,FALSE
1772,2025-05-12 00:50:30,Model B,FALSE,1,1418,518.3506091311177,FALSE
1773,2025-05-12 00:55:44,Model A,FALSE,1,1382,259.1264472374644,FALSE
1774,2025-05-12 01:05:41,Model B,FALSE,2,853,225.8322794900278,FALSE
1775,2025-05-12 01:15:51,Model A,TRUE,3,2378,496.44827423525714,FALSE
1776,2025-05-12 01:45:01,Model B,FALSE,2,554,140.34180101417462,FALSE
1777,2025-05-12 01:50:54,Model A,FALSE,1,NA,NA,FALSE
1778,2025-05-12 03:55:11,Model B,FALSE,4,2483,920.2788139280655,FALSE
1779,2025-05-12 04:00:55,Model B,TRUE,NA,2190,514.6875745975196,FALSE
1780,2025-05-12 04:15:18,Model A,FALSE,4,5179,1428.065460797257,FALSE
1781,2025-05-12 04:40:57,Model B,FALSE,4,2004,514.0569244348691,FALSE
1782,2025-05-12 05:05:52,Model A,FALSE,4,3255,1086.604906544129,FALSE
1783,2025-05-12 06:00:17,Model B,FALSE,1,700,193.87626360662892,FALSE
1784,2025-05-12 06:20:25,Model A,FALSE,2,2893,937.3498216829314,FALSE
1785,2025-05-12 06:30:29,Model A,TRUE,NA,670,159.14895266258355,FALSE
1786,2025-05-12 06:50:33,Model B,FALSE,1,3338,940.8696429419076,TRUE
1787,2025-05-12 07:00:57,Model B,FALSE,2,1370,274.2764489673369,FALSE
1788,2025-05-12 07:30:33,Model A,FALSE,4,1202,519.3083594192826,FALSE
1789,2025-05-12 07:45:24,Model A,FALSE,2,1301,304.2341673477829,FALSE
1790,2025-05-12 07:50:26,Model A,FALSE,5,1523,536.3328330810496,FALSE
1791,2025-05-12 08:00:11,Model B,FALSE,4,1292,325.3246189781952,FALSE
1792,2025-05-12 08:00:56,Model A,TRUE,1,903,263.324122923779,FALSE
1793,2025-05-12 08:10:06,Model A,FALSE,5,505,152.6465072395119,FALSE
1794,2025-05-12 08:10:18,Model A,FALSE,NA,1175,395.44824945979707,FALSE
1795,2025-05-12 08:15:26,Model A,FALSE,5,1506,382.0901478820941,FALSE
1796,2025-05-12 08:30:17,Model B,FALSE,2,1304,261.399944885099,FALSE
1797,2025-05-12 08:30:35,Model B,FALSE,3,2380,622.8750353498632,FALSE
1798,2025-05-12 08:30:37,Model B,FALSE,2,2599,895.3007550827532,FALSE
1799,2025-05-12 08:35:33,Model B,FALSE,4,769,133.4874988054843,FALSE
1800,2025-05-12 08:35:45,Model A,TRUE,5,1985,620.8332048493359,FALSE
1801,2025-05-12 08:45:19,Model A,FALSE,5,846,285.15560969443294,FALSE
1802,2025-05-12 08:45:38,Model B,FALSE,4,2494,573.4280212779674,TRUE
1803,2025-05-12 08:50:47,Model A,FALSE,4,1955,591.1255988434474,FALSE
1804,2025-05-12 09:00:09,Model B,FALSE,3,937,221.0914932452955,FALSE
1805,2025-05-12 09:00:37,Model B,FALSE,1,422,98.52244544186232,FALSE
1806,2025-05-12 09:15:05,Model A,FALSE,5,2870,540.0148949264145,FALSE
1807,2025-05-12 09:15:08,Model B,FALSE,NA,1126,197.78642127682508,TRUE
1808,2025-05-12 09:15:09,Model B,FALSE,3,866,237.9371811230158,FALSE
1809,2025-05-12 09:15:19,Model B,FALSE,5,860,313.1009364812031,FALSE
1810,2025-05-12 09:20:38,Model A,FALSE,4,2984,792.5369427992008,FALSE
1811,2025-05-12 09:20:58,Model B,FALSE,4,5719,1282.654412213516,FALSE
1812,2025-05-12 09:25:04,Model B,TRUE,3,1614,328.9314706680502,FALSE
1813,2025-05-12 09:25:10,Model A,FALSE,1,932,218.38897429093686,FALSE
1814,2025-05-12 09:35:56,Model B,FALSE,4,2296,678.623169282529,FALSE
1815,2025-05-12 09:45:00,Model A,FALSE,4,1677,450.8248699262982,FALSE
1816,2025-05-12 09:45:09,Model A,FALSE,3,1789,331.50841241873246,FALSE
1817,2025-05-12 09:45:43,Model A,FALSE,1,1603,416.9658441365978,FALSE
1818,2025-05-12 09:50:21,Model A,FALSE,4,1212,381.6739946482364,FALSE
1819,2025-05-12 09:55:00,Model A,FALSE,NA,3652,1056.7963390730836,TRUE
1820,2025-05-12 09:55:02,Model A,TRUE,4,1123,361.9935371815606,FALSE
1821,2025-05-12 09:55:42,Model B,FALSE,5,2437,815.0817096152477,FALSE
1822,2025-05-12 10:00:27,Model B,FALSE,2,3305,1086.5458993026239,FALSE
1823,2025-05-12 10:15:26,Model A,FALSE,2,11941,2307.8833303547726,FALSE
1824,2025-05-12 10:15:37,Model B,FALSE,4,595,130.8140809319665,FALSE
1825,2025-05-12 10:20:05,Model B,FALSE,3,1410,279.3445790123012,FALSE
1826,2025-05-12 10:25:24,Model A,FALSE,4,2216,530.468927293973,FALSE
1827,2025-05-12 10:25:54,Model A,TRUE,3,1351,274.5205178253523,FALSE
1828,2025-05-12 10:30:02,Model A,TRUE,4,5493,1420.9665608498642,FALSE
1829,2025-05-12 10:30:32,Model B,FALSE,4,1188,223.212203423765,FALSE
1830,2025-05-12 10:35:28,Model A,FALSE,1,2171,811.7307046834333,FALSE
1831,2025-05-12 10:45:27,Model B,FALSE,3,3156,654.9108983019872,FALSE
1832,2025-05-12 10:45:56,Model A,FALSE,3,809,171.74838703993865,FALSE
1833,2025-05-12 10:45:58,Model B,FALSE,1,1634,575.9849409964424,FALSE
1834,2025-05-12 10:50:23,Model A,TRUE,2,3863,712.7214659984318,TRUE
1835,2025-05-12 10:50:23,Model A,TRUE,2,2747,644.3903727133179,FALSE
1836,2025-05-12 10:50:47,Model A,FALSE,4,1714,367.7287823858868,FALSE
1837,2025-05-12 10:55:22,Model A,FALSE,3,1446,301.76904389142976,FALSE
1838,2025-05-12 10:55:29,Model A,TRUE,5,2163,734.385713744923,FALSE
1839,2025-05-12 11:00:04,Model B,FALSE,4,817,205.6151405625497,FALSE
1840,2025-05-12 11:05:40,Model B,FALSE,4,1462,252.12651640928402,TRUE
1841,2025-05-12 11:10:17,Model A,TRUE,3,629,150.12650934798305,FALSE
1842,2025-05-12 11:15:14,Model A,FALSE,5,1019,368.3584485045436,FALSE
1843,2025-05-12 11:20:11,Model A,FALSE,4,1146,344.5101549748486,FALSE
1844,2025-05-12 11:25:18,Model A,FALSE,3,516,79.27928656288421,FALSE
1845,2025-05-12 11:25:58,Model A,FALSE,2,2612,661.2368732801294,FALSE
1846,2025-05-12 11:30:29,Model A,FALSE,4,1064,287.85488780232976,FALSE
1847,2025-05-12 11:40:13,Model A,FALSE,4,1100,274.493117394658,FALSE
1848,2025-05-12 11:40:19,Model B,TRUE,NA,910,225.39869771279933,TRUE
1849,2025-05-12 11:40:53,Model A,FALSE,5,1217,210.79275240818654,FALSE
1850,2025-05-12 11:50:18,Model B,FALSE,3,1099,182.15383325597847,FALSE
1851,2025-05-12 11:50:32,Model B,FALSE,1,789,278.8542971639029,FALSE
1852,2025-05-12 11:55:19,Model A,TRUE,4,537,161.04356227162936,FALSE
1853,2025-05-12 11:55:39,Model B,FALSE,2,1901,479.5004699949423,FALSE
1854,2025-05-12 12:00:33,Model B,FALSE,5,4858,1958.9386389407964,FALSE
1855,2025-05-12 12:10:33,Model B,FALSE,3,1511,419.72141289542014,FALSE
1856,2025-05-12 12:10:45,Model B,FALSE,4,1999,407.47444528258393,FALSE
1857,2025-05-12 12:25:32,Model B,TRUE,1,502,103.7766739182963,FALSE
1858,2025-05-12 12:40:04,Model B,TRUE,2,812,257.6574461927373,FALSE
1859,2025-05-12 12:40:23,Model B,FALSE,NA,1312,213.6244838626471,FALSE
1860,2025-05-12 12:40:42,Model B,FALSE,2,1035,324.9887828165794,FALSE
1861,2025-05-12 12:40:44,Model B,TRUE,3,813,272.4128590032819,FALSE
1862,2025-05-12 12:40:59,Model A,FALSE,2,666,195.83830775355545,FALSE
1863,2025-05-12 12:50:40,Model A,FALSE,4,1066,314.97115391083423,FALSE
1864,2025-05-12 13:00:09,Model A,FALSE,2,1198,253.12535980328673,FALSE
1865,2025-05-12 13:00:58,Model A,FALSE,3,605,193.97850027263138,FALSE
1866,2025-05-12 13:10:42,Model A,FALSE,3,1757,652.8551591284504,FALSE
1867,2025-05-12 13:15:11,Model B,FALSE,1,896,243.16729907855415,FALSE
1868,2025-05-12 13:20:01,Model A,FALSE,4,2537,812.8028342893609,TRUE
1869,2025-05-12 13:20:43,Model A,FALSE,NA,691,118.35206359812409,FALSE
1870,2025-05-12 13:20:55,Model B,FALSE,3,1175,332.80125639348984,FALSE
1871,2025-05-12 13:25:44,Model B,FALSE,3,2826,1000.9355119839717,FALSE
1872,2025-05-12 13:40:16,Model A,FALSE,4,1087,366.3283034615198,TRUE
1873,2025-05-12 13:40:56,Model A,FALSE,3,1672,340.6248213294175,FALSE
1874,2025-05-12 13:45:26,Model A,FALSE,3,671,207.5986279048658,FALSE
1875,2025-05-12 13:50:14,Model A,TRUE,3,1799,350.01686411730077,FALSE
1876,2025-05-12 13:50:30,Model A,FALSE,4,1492,424.9995336738816,FALSE
1877,2025-05-12 13:55:36,Model A,FALSE,4,1579,490.0428243672753,FALSE
1878,2025-05-12 14:00:03,Model A,FALSE,2,1229,377.44478157385623,FALSE
1879,2025-05-12 14:00:18,Model B,FALSE,5,641,168.9808275596357,FALSE
1880,2025-05-12 14:00:44,Model A,TRUE,3,452,86.0933010650403,FALSE
1881,2025-05-12 14:10:08,Model A,FALSE,2,1928,522.2912459372978,FALSE
1882,2025-05-12 14:10:10,Model B,FALSE,4,2567,511.5103389148233,FALSE
1883,2025-05-12 14:15:15,Model A,TRUE,3,1872,338.7316775497906,TRUE
1884,2025-05-12 14:20:35,Model B,TRUE,5,1212,356.0985090596363,FALSE
1885,2025-05-12 14:25:02,Model B,FALSE,1,640,239.12162404492886,FALSE
1886,2025-05-12 14:30:01,Model A,TRUE,1,1011,255.2168816458882,FALSE
1887,2025-05-12 14:30:01,Model A,FALSE,5,1400,389.0500440560268,FALSE
1888,2025-05-12 14:30:19,Model B,FALSE,4,4228,1459.076426124777,FALSE
1889,2025-05-12 14:30:28,Model A,FALSE,5,997,348.27134724665564,FALSE
1890,2025-05-12 14:40:47,Model A,FALSE,3,1861,444.6450348154108,FALSE
1891,2025-05-12 14:50:10,Model A,FALSE,2,5208,1379.001686955061,FALSE
1892,2025-05-12 14:55:30,Model B,FALSE,4,630,194.81977200580954,FALSE
1893,2025-05-12 14:55:49,Model B,TRUE,5,1596,469.38774161849284,FALSE
1894,2025-05-12 15:00:00,Model A,FALSE,5,780,203.00957895530524,FALSE
1895,2025-05-12 15:00:08,Model A,FALSE,4,1906,496.19488131181623,TRUE
1896,2025-05-12 15:00:28,Model B,FALSE,2,1863,541.9071265746329,FALSE
1897,2025-05-12 15:10:43,Model B,FALSE,NA,1303,359.36753367914014,FALSE
1898,2025-05-12 15:20:06,Model A,FALSE,2,1200,214.28872957102345,FALSE
1899,2025-05-12 15:20:21,Model B,FALSE,4,1403,419.9728679094637,TRUE
1900,2025-05-12 15:25:58,Model B,FALSE,3,2188,409.5995640339831,FALSE
1901,2025-05-12 15:35:48,Model A,FALSE,4,3869,760.8157192679308,FALSE
1902,2025-05-12 15:50:41,Model B,FALSE,3,733,167.27840646028915,FALSE
1903,2025-05-12 16:05:29,Model A,FALSE,4,775,261.84603044141335,FALSE
1904,2025-05-12 16:20:32,Model B,FALSE,4,3441,933.8489228048668,FALSE
1905,2025-05-12 16:25:10,Model B,FALSE,5,1249,455.1910275079614,FALSE
1906,2025-05-12 16:30:17,Model B,TRUE,3,930,172.34025179576503,FALSE
1907,2025-05-12 16:30:32,Model B,FALSE,4,1728,472.23512196451776,FALSE
1908,2025-05-12 16:35:37,Model B,FALSE,2,3892,1045.1316899764263,FALSE
1909,2025-05-12 16:35:38,Model B,FALSE,1,980,295.9518149557093,FALSE
1910,2025-05-12 16:40:10,Model A,FALSE,4,1567,348.3434387017453,FALSE
1911,2025-05-12 16:50:22,Model A,TRUE,5,1738,375.4186597073775,TRUE
1912,2025-05-12 16:50:42,Model A,FALSE,2,1116,223.38140953392173,FALSE
1913,2025-05-12 17:00:26,Model B,TRUE,4,9845,2013.0032838046068,FALSE
1914,2025-05-12 17:05:35,Model A,FALSE,4,1310,518.1373592701781,FALSE
1915,2025-05-12 17:05:41,Model B,FALSE,NA,675,210.09977384090436,FALSE
1916,2025-05-12 17:05:49,Model A,TRUE,NA,1826,386.2541610045337,TRUE
1917,2025-05-12 17:10:30,Model B,TRUE,5,1961,595.4250361041328,TRUE
1918,2025-05-12 17:15:24,Model A,FALSE,4,1535,324.3446955325865,FALSE
1919,2025-05-12 17:20:16,Model A,FALSE,4,1660,349.8490706858829,FALSE
1920,2025-05-12 17:25:02,Model A,FALSE,5,2168,442.25561688426427,TRUE
1921,2025-05-12 17:25:51,Model A,FALSE,5,1387,379.316292449172,FALSE
1922,2025-05-12 17:25:52,Model A,TRUE,5,1100,366.1697529484783,FALSE
1923,2025-05-12 17:40:05,Model A,TRUE,NA,408,125.52129446190091,TRUE
1924,2025-05-12 17:40:52,Model B,FALSE,NA,1672,352.34893103432717,FALSE
1925,2025-05-12 17:40:54,Model B,TRUE,4,848,324.41551651274864,FALSE
1926,2025-05-12 17:40:55,Model B,FALSE,4,2929,567.219782461385,FALSE
1927,2025-05-12 17:45:42,Model B,FALSE,4,880,223.28824370544646,FALSE
1928,2025-05-12 17:55:21,Model A,FALSE,3,555,223.67447988172927,FALSE
1929,2025-05-12 17:55:21,Model A,FALSE,4,330,108.53747745299373,FALSE
1930,2025-05-12 18:05:30,Model A,FALSE,4,1253,335.44775497556515,FALSE
1931,2025-05-12 18:05:39,Model B,FALSE,5,2354,766.6783892090135,FALSE
1932,2025-05-12 18:10:09,Model A,TRUE,2,1189,294.0422554973726,FALSE
1933,2025-05-12 18:10:40,Model A,FALSE,3,2049,570.027120086629,FALSE
1934,2025-05-12 18:10:52,Model A,FALSE,3,3312,875.2374175281179,FALSE
1935,2025-05-12 18:15:18,Model A,TRUE,5,775,213.33451120220008,FALSE
1936,2025-05-12 18:15:40,Model B,FALSE,2,1097,287.36320314227606,FALSE
1937,2025-05-12 18:20:38,Model A,TRUE,4,874,234.90758039781161,FALSE
1938,2025-05-12 18:20:57,Model A,FALSE,5,1196,227.71772533545746,FALSE
1939,2025-05-12 18:25:28,Model A,FALSE,5,766,164.80415907754184,FALSE
1940,2025-05-12 18:30:05,Model A,FALSE,4,697,111.35927612002223,FALSE
1941,2025-05-12 18:30:16,Model A,TRUE,5,993,209.73531920970896,TRUE
1942,2025-05-12 18:30:49,Model A,FALSE,1,2210,661.3972156977001,TRUE
1943,2025-05-12 18:30:51,Model B,FALSE,3,807,146.86173962567946,FALSE
1944,2025-05-12 18:35:04,Model A,FALSE,2,905,176.1305968662691,FALSE
1945,2025-05-12 18:35:58,Model A,TRUE,5,953,332.9905000638872,FALSE
1946,2025-05-12 18:40:32,Model B,FALSE,NA,586,97.86962011332912,TRUE
1947,2025-05-12 18:45:29,Model B,TRUE,5,2815,849.4427204465408,TRUE
1948,2025-05-12 18:45:33,Model B,FALSE,5,739,176.33724667986917,FALSE
1949,2025-05-12 18:50:22,Model B,TRUE,5,591,123.07359092103056,FALSE
1950,2025-05-12 19:00:05,Model B,FALSE,2,1294,308.03066203580636,FALSE
1951,2025-05-12 19:05:05,Model A,FALSE,1,1020,404.4921519983453,FALSE
1952,2025-05-12 19:10:18,Model B,FALSE,3,932,211.84272499420882,FALSE
1953,2025-05-12 19:10:28,Model B,FALSE,1,2695,526.3405676214566,FALSE
1954,2025-05-12 19:15:23,Model A,FALSE,3,924,264.3064742821312,FALSE
1955,2025-05-12 19:15:28,Model B,FALSE,NA,906,230.81472436211902,FALSE
1956,2025-05-12 19:15:58,Model A,FALSE,4,468,101.59806345524268,FALSE
1957,2025-05-12 19:20:08,Model B,FALSE,NA,1978,543.0481166813438,FALSE
1958,2025-05-12 19:20:18,Model B,FALSE,3,1392,346.066935925855,FALSE
1959,2025-05-12 19:20:45,Model A,TRUE,3,1259,502.89259789883346,TRUE
1960,2025-05-12 19:20:47,Model B,FALSE,4,1660,582.7471385300893,TRUE
1961,2025-05-12 19:25:47,Model A,FALSE,5,1592,411.1818774771276,FALSE
1962,2025-05-12 19:25:57,Model B,FALSE,3,3389,962.9658356044985,FALSE
1963,2025-05-12 19:30:19,Model A,FALSE,4,2754,803.9629972424224,TRUE
1964,2025-05-12 19:35:37,Model A,FALSE,2,2569,749.9816658704517,FALSE
1965,2025-05-12 19:35:46,Model A,FALSE,4,805,165.76350016282436,FALSE
1966,2025-05-12 19:35:53,Model A,FALSE,2,798,254.42119408467477,FALSE
1967,2025-05-12 19:35:57,Model B,FALSE,1,452,82.4696663745204,TRUE
1968,2025-05-12 19:50:11,Model A,FALSE,1,1677,512.7885665083456,TRUE
1969,2025-05-12 19:50:56,Model A,FALSE,5,3409,617.2715883819066,FALSE
1970,2025-05-12 19:55:19,Model B,FALSE,5,1612,421.20207376296383,TRUE
1971,2025-05-12 19:55:45,Model A,TRUE,NA,477,118.45738544098337,TRUE
1972,2025-05-12 19:55:47,Model A,FALSE,5,919,187.03559232132116,FALSE
1973,2025-05-12 19:55:55,Model A,FALSE,5,1360,324.94497186086625,FALSE
1974,2025-05-12 20:00:23,Model A,FALSE,4,748,288.7247944394394,FALSE
1975,2025-05-12 20:05:41,Model A,TRUE,3,2072,431.05477995504765,TRUE
1976,2025-05-12 20:10:01,Model B,FALSE,1,347,58.332113674492525,FALSE
1977,2025-05-12 20:10:53,Model B,FALSE,2,1024,399.89811300546603,TRUE
1978,2025-05-12 20:15:26,Model A,FALSE,5,5948,1216.0827396817403,FALSE
1979,2025-05-12 20:20:38,Model A,TRUE,4,633,164.7808931799646,FALSE
1980,2025-05-12 20:20:40,Model B,FALSE,1,799,131.7127427739433,FALSE
1981,2025-05-12 20:20:59,Model A,FALSE,4,677,259.5880063196363,FALSE
